,DOE,r1,r2,r3,r4,theta1,theta2,theta3,theta4,theta5,theta6
1152,doe1153,2.1058689879862285,2.135111142880135,2.0012510674572863,1.5015463582037878,68.96717416278257,129.2307774603851,90.48811904869139,161.32203747330976,56.52267915347307,120.432607949604
1153,doe1154,2.3491736193062045,2.135111142880135,2.0012510674572863,1.5015463582037878,72.5163423690255,125.02349426658917,97.71954443918442,161.32203747330976,56.52267915347307,120.432607949604
1154,doe1155,2.1058689879862285,2.1407261275339473,2.0012510674572863,1.5015463582037878,63.25335788955789,129.2307774603851,90.48811904869139,163.53962776006585,65.01250338288173,120.432607949604
1155,doe1156,2.3491736193062045,2.1407261275339473,2.0012510674572863,1.5015463582037878,65.94288120358092,125.02349426658917,97.71954443918442,163.53962776006585,65.01250338288173,120.432607949604
1156,doe1157,2.1058689879862285,2.135111142880135,2.081804112586178,1.5015463582037878,68.96717416278257,122.20845974217602,90.48811904869139,163.83048859310523,56.52267915347307,129.7579722247234
1157,doe1158,2.3491736193062045,2.135111142880135,2.081804112586178,1.5015463582037878,72.5163423690255,117.25925562145254,97.71954443918442,163.83048859310523,56.52267915347307,129.7579722247234
1158,doe1159,2.1058689879862285,2.1407261275339473,2.081804112586178,1.5015463582037878,63.25335788955789,122.20845974217602,90.48811904869139,160.9047021679205,65.01250338288173,129.7579722247234
1159,doe1160,2.3491736193062045,2.1407261275339473,2.081804112586178,1.5015463582037878,65.94288120358092,117.25925562145254,97.71954443918442,160.9047021679205,65.01250338288173,129.7579722247234
1160,doe1161,2.1058689879862285,2.135111142880135,2.0012510674572863,1.248357816361202,68.96717416278257,129.2307774603851,82.2381952632973,161.32203747330976,51.34882676241248,127.81592250671255
1161,doe1162,2.3491736193062045,2.135111142880135,2.0012510674572863,1.248357816361202,72.5163423690255,125.02349426658917,89.42747120104049,161.32203747330976,51.34882676241248,127.81592250671255
1162,doe1163,2.1058689879862285,2.1407261275339473,2.0012510674572863,1.248357816361202,63.25335788955789,129.2307774603851,82.2381952632973,163.53962776006585,59.27292848627468,127.81592250671255
1163,doe1164,2.3491736193062045,2.1407261275339473,2.0012510674572863,1.248357816361202,65.94288120358092,125.02349426658917,89.42747120104049,163.53962776006585,59.27292848627468,127.81592250671255
1164,doe1165,2.1058689879862285,2.135111142880135,2.081804112586178,1.248357816361202,68.96717416278257,122.20845974217602,82.2381952632973,163.83048859310523,51.34882676241248,136.8369553073232
1165,doe1166,2.3491736193062045,2.135111142880135,2.081804112586178,1.248357816361202,72.5163423690255,117.25925562145254,89.42747120104049,163.83048859310523,51.34882676241248,136.8369553073232
1166,doe1167,2.1058689879862285,2.1407261275339473,2.081804112586178,1.248357816361202,63.25335788955789,122.20845974217602,82.2381952632973,160.9047021679205,59.27292848627468,136.8369553073232
1167,doe1168,2.3491736193062045,2.1407261275339473,2.081804112586178,1.248357816361202,65.94288120358092,117.25925562145254,89.42747120104049,160.9047021679205,59.27292848627468,136.8369553073232
1168,doe1169,1.6509028158955903,2.135111142880135,2.0012510674572863,1.5015463582037878,58.51283655282399,134.0735377028154,102.97620484962941,161.32203747330976,56.52267915347307,120.432607949604
1169,doe1170,1.9429058729435407,2.135111142880135,2.0012510674572863,1.5015463582037878,65.2180939482684,126.69530267743968,110.34333719517728,161.32203747330976,56.52267915347307,120.432607949604
1170,doe1171,1.6509028158955903,2.1407261275339473,2.0012510674572863,1.5015463582037878,49.86549059673164,134.0735377028154,102.97620484962941,163.53962776006585,65.01250338288173,120.432607949604
1171,doe1172,1.9429058729435407,2.1407261275339473,2.0012510674572863,1.5015463582037878,56.357300560354275,126.69530267743968,110.34333719517728,163.53962776006585,65.01250338288173,120.432607949604
1172,doe1173,1.6509028158955903,2.135111142880135,2.081804112586178,1.5015463582037878,58.51283655282399,124.46135892439015,102.97620484962941,163.83048859310523,56.52267915347307,129.7579722247234
1173,doe1174,1.9429058729435407,2.135111142880135,2.081804112586178,1.5015463582037878,65.2180939482684,117.0606384477304,110.34333719517728,163.83048859310523,56.52267915347307,129.7579722247234
1174,doe1175,1.6509028158955903,2.1407261275339473,2.081804112586178,1.5015463582037878,49.86549059673164,124.46135892439015,102.97620484962941,160.9047021679205,65.01250338288173,129.7579722247234
1175,doe1176,1.9429058729435407,2.1407261275339473,2.081804112586178,1.5015463582037878,56.357300560354275,117.0606384477304,110.34333719517728,160.9047021679205,65.01250338288173,129.7579722247234
1176,doe1177,1.6509028158955903,2.135111142880135,2.0012510674572863,1.248357816361202,58.51283655282399,134.0735377028154,94.67812434527413,161.32203747330976,51.34882676241248,127.81592250671255
1177,doe1178,1.9429058729435407,2.135111142880135,2.0012510674572863,1.248357816361202,65.2180939482684,126.69530267743968,102.00276499891152,161.32203747330976,51.34882676241248,127.81592250671255
1178,doe1179,1.6509028158955903,2.1407261275339473,2.0012510674572863,1.248357816361202,49.86549059673164,134.0735377028154,94.67812434527413,163.53962776006585,59.27292848627468,127.81592250671255
1179,doe1180,1.9429058729435407,2.1407261275339473,2.0012510674572863,1.248357816361202,56.357300560354275,126.69530267743968,102.00276499891152,163.53962776006585,59.27292848627468,127.81592250671255
1180,doe1181,1.6509028158955903,2.135111142880135,2.081804112586178,1.248357816361202,58.51283655282399,124.46135892439015,94.67812434527413,163.83048859310523,51.34882676241248,136.8369553073232
1181,doe1182,1.9429058729435407,2.135111142880135,2.081804112586178,1.248357816361202,65.2180939482684,117.0606384477304,102.00276499891152,163.83048859310523,51.34882676241248,136.8369553073232
1182,doe1183,1.6509028158955903,2.1407261275339473,2.081804112586178,1.248357816361202,49.86549059673164,124.46135892439015,94.67812434527413,160.9047021679205,59.27292848627468,136.8369553073232
1183,doe1184,1.9429058729435407,2.1407261275339473,2.081804112586178,1.248357816361202,56.357300560354275,117.0606384477304,102.00276499891152,160.9047021679205,59.27292848627468,136.8369553073232
1184,doe1185,2.1058689879862285,2.566772586568401,2.0012510674572863,1.5015463582037878,88.4454061158451,129.2307774603851,90.48811904869139,138.22669188049844,68.43659554492679,120.432607949604
1185,doe1186,2.3491736193062045,2.566772586568401,2.0012510674572863,1.5015463582037878,90.09804972818009,125.02349426658917,97.71954443918442,138.22669188049844,68.43659554492679,120.432607949604
1186,doe1187,2.1058689879862285,2.579405500269163,2.0012510674572863,1.5015463582037878,84.37804926621342,129.2307774603851,90.48811904869139,138.85463575957166,75.05569044854123,120.432607949604
1187,doe1188,2.3491736193062045,2.579405500269163,2.0012510674572863,1.5015463582037878,85.24631078686463,125.02349426658917,97.71954443918442,138.85463575957166,75.05569044854123,120.432607949604
1188,doe1189,2.1058689879862285,2.566772586568401,2.081804112586178,1.5015463582037878,88.4454061158451,122.20845974217602,90.48811904869139,139.58256275003436,68.43659554492679,129.7579722247234
1189,doe1190,2.3491736193062045,2.566772586568401,2.081804112586178,1.5015463582037878,90.09804972818009,117.25925562145254,97.71954443918442,139.58256275003436,68.43659554492679,129.7579722247234
1190,doe1191,2.1058689879862285,2.579405500269163,2.081804112586178,1.5015463582037878,84.37804926621342,122.20845974217602,90.48811904869139,138.25466831405095,75.05569044854123,129.7579722247234
1191,doe1192,2.3491736193062045,2.579405500269163,2.081804112586178,1.5015463582037878,85.24631078686463,117.25925562145254,97.71954443918442,138.25466831405095,75.05569044854123,129.7579722247234
1192,doe1193,2.1058689879862285,2.566772586568401,2.0012510674572863,1.248357816361202,88.4454061158451,129.2307774603851,82.2381952632973,138.22669188049844,66.35347008281765,127.81592250671255
1193,doe1194,2.3491736193062045,2.566772586568401,2.0012510674572863,1.248357816361202,90.09804972818009,125.02349426658917,89.42747120104049,138.22669188049844,66.35347008281765,127.81592250671255
1194,doe1195,2.1058689879862285,2.579405500269163,2.0012510674572863,1.248357816361202,84.37804926621342,129.2307774603851,82.2381952632973,138.85463575957166,72.31379627645387,127.81592250671255
1195,doe1196,2.3491736193062045,2.579405500269163,2.0012510674572863,1.248357816361202,85.24631078686463,125.02349426658917,89.42747120104049,138.85463575957166,72.31379627645387,127.81592250671255
1196,doe1197,2.1058689879862285,2.566772586568401,2.081804112586178,1.248357816361202,88.4454061158451,122.20845974217602,82.2381952632973,139.58256275003436,66.35347008281765,136.8369553073232
1197,doe1198,2.3491736193062045,2.566772586568401,2.081804112586178,1.248357816361202,90.09804972818009,117.25925562145254,89.42747120104049,139.58256275003436,66.35347008281765,136.8369553073232
1198,doe1199,2.1058689879862285,2.579405500269163,2.081804112586178,1.248357816361202,84.37804926621342,122.20845974217602,82.2381952632973,138.25466831405095,72.31379627645387,136.8369553073232
1199,doe1200,2.3491736193062045,2.579405500269163,2.081804112586178,1.248357816361202,85.24631078686463,117.25925562145254,89.42747120104049,138.25466831405095,72.31379627645387,136.8369553073232
1200,doe1201,1.6509028158955903,2.566772586568401,2.0012510674572863,1.5015463582037878,69.3707872284943,134.0735377028154,102.97620484962941,138.22669188049844,68.43659554492679,120.432607949604
1201,doe1202,1.9429058729435407,2.566772586568401,2.0012510674572863,1.5015463582037878,74.13641621749464,126.69530267743968,110.34333719517728,138.22669188049844,68.43659554492679,120.432607949604
1202,doe1203,1.6509028158955903,2.579405500269163,2.0012510674572863,1.5015463582037878,63.156186891494656,134.0735377028154,102.97620484962941,138.85463575957166,75.05569044854123,120.432607949604
1203,doe1204,1.9429058729435407,2.579405500269163,2.0012510674572863,1.5015463582037878,67.46047326248276,126.69530267743968,110.34333719517728,138.85463575957166,75.05569044854123,120.432607949604
1204,doe1205,1.6509028158955903,2.566772586568401,2.081804112586178,1.5015463582037878,69.3707872284943,124.46135892439015,102.97620484962941,139.58256275003436,68.43659554492679,129.7579722247234
1205,doe1206,1.9429058729435407,2.566772586568401,2.081804112586178,1.5015463582037878,74.13641621749464,117.0606384477304,110.34333719517728,139.58256275003436,68.43659554492679,129.7579722247234
1206,doe1207,1.6509028158955903,2.579405500269163,2.081804112586178,1.5015463582037878,63.156186891494656,124.46135892439015,102.97620484962941,138.25466831405095,75.05569044854123,129.7579722247234
1207,doe1208,1.9429058729435407,2.579405500269163,2.081804112586178,1.5015463582037878,67.46047326248276,117.0606384477304,110.34333719517728,138.25466831405095,75.05569044854123,129.7579722247234
1208,doe1209,1.6509028158955903,2.566772586568401,2.0012510674572863,1.248357816361202,69.3707872284943,134.0735377028154,94.67812434527413,138.22669188049844,66.35347008281765,127.81592250671255
1209,doe1210,1.9429058729435407,2.566772586568401,2.0012510674572863,1.248357816361202,74.13641621749464,126.69530267743968,102.00276499891152,138.22669188049844,66.35347008281765,127.81592250671255
1210,doe1211,1.6509028158955903,2.579405500269163,2.0012510674572863,1.248357816361202,63.156186891494656,134.0735377028154,94.67812434527413,138.85463575957166,72.31379627645387,127.81592250671255
1211,doe1212,1.9429058729435407,2.579405500269163,2.0012510674572863,1.248357816361202,67.46047326248276,126.69530267743968,102.00276499891152,138.85463575957166,72.31379627645387,127.81592250671255
1212,doe1213,1.6509028158955903,2.566772586568401,2.081804112586178,1.248357816361202,69.3707872284943,124.46135892439015,94.67812434527413,139.58256275003436,66.35347008281765,136.8369553073232
1213,doe1214,1.9429058729435407,2.566772586568401,2.081804112586178,1.248357816361202,74.13641621749464,117.0606384477304,102.00276499891152,139.58256275003436,66.35347008281765,136.8369553073232
1214,doe1215,1.6509028158955903,2.579405500269163,2.081804112586178,1.248357816361202,63.156186891494656,124.46135892439015,94.67812434527413,138.25466831405095,72.31379627645387,136.8369553073232
1215,doe1216,1.9429058729435407,2.579405500269163,2.081804112586178,1.248357816361202,67.46047326248276,117.0606384477304,102.00276499891152,138.25466831405095,72.31379627645387,136.8369553073232
1216,doe1217,2.1058689879862285,2.135111142880135,2.496088566791982,1.5015463582037878,68.96717416278257,147.52176022477008,90.48811904869139,131.52228596534107,56.52267915347307,121.496655157219
1217,doe1218,2.3491736193062045,2.135111142880135,2.496088566791982,1.5015463582037878,72.5163423690255,140.51037786011037,97.71954443918442,131.52228596534107,56.52267915347307,121.496655157219
1218,doe1219,2.1058689879862285,2.1407261275339473,2.496088566791982,1.5015463582037878,63.25335788955789,147.52176022477008,90.48811904869139,132.4379464453296,65.01250338288173,121.496655157219
1219,doe1220,2.3491736193062045,2.1407261275339473,2.496088566791982,1.5015463582037878,65.94288120358092,140.51037786011037,97.71954443918442,132.4379464453296,65.01250338288173,121.496655157219
1220,doe1221,2.1058689879862285,2.135111142880135,2.5698870196449772,1.5015463582037878,68.96717416278257,139.92836005015292,90.48811904869139,133.02300370862346,56.52267915347307,129.2986856182891
1221,doe1222,2.3491736193062045,2.135111142880135,2.5698870196449772,1.5015463582037878,72.5163423690255,132.82785630887844,97.71954443918442,133.02300370862346,56.52267915347307,129.2986856182891
1222,doe1223,2.1058689879862285,2.1407261275339473,2.5698870196449772,1.5015463582037878,63.25335788955789,139.92836005015292,90.48811904869139,132.2412536833573,65.01250338288173,129.2986856182891
1223,doe1224,2.3491736193062045,2.1407261275339473,2.5698870196449772,1.5015463582037878,65.94288120358092,132.82785630887844,97.71954443918442,132.2412536833573,65.01250338288173,129.2986856182891
1224,doe1225,2.1058689879862285,2.135111142880135,2.496088566791982,1.248357816361202,68.96717416278257,147.52176022477008,82.2381952632973,131.52228596534107,51.34882676241248,129.90782870880443
1225,doe1226,2.3491736193062045,2.135111142880135,2.496088566791982,1.248357816361202,72.5163423690255,140.51037786011037,89.42747120104049,131.52228596534107,51.34882676241248,129.90782870880443
1226,doe1227,2.1058689879862285,2.1407261275339473,2.496088566791982,1.248357816361202,63.25335788955789,147.52176022477008,82.2381952632973,132.4379464453296,59.27292848627468,129.90782870880443
1227,doe1228,2.3491736193062045,2.1407261275339473,2.496088566791982,1.248357816361202,65.94288120358092,140.51037786011037,89.42747120104049,132.4379464453296,59.27292848627468,129.90782870880443
1228,doe1229,2.1058689879862285,2.135111142880135,2.5698870196449772,1.248357816361202,68.96717416278257,139.92836005015292,82.2381952632973,133.02300370862346,51.34882676241248,137.68806173297742
1229,doe1230,2.3491736193062045,2.135111142880135,2.5698870196449772,1.248357816361202,72.5163423690255,132.82785630887844,89.42747120104049,133.02300370862346,51.34882676241248,137.68806173297742
1230,doe1231,2.1058689879862285,2.1407261275339473,2.5698870196449772,1.248357816361202,63.25335788955789,139.92836005015292,82.2381952632973,132.2412536833573,59.27292848627468,137.68806173297742
1231,doe1232,2.3491736193062045,2.1407261275339473,2.5698870196449772,1.248357816361202,65.94288120358092,132.82785630887844,89.42747120104049,132.2412536833573,59.27292848627468,137.68806173297742
1232,doe1233,1.6509028158955903,2.135111142880135,2.496088566791982,1.5015463582037878,58.51283655282399,131.23308991750403,102.97620484962941,131.52228596534107,56.52267915347307,121.496655157219
1233,doe1234,1.9429058729435407,2.135111142880135,2.496088566791982,1.5015463582037878,65.2180939482684,124.86646168133646,110.34333719517728,131.52228596534107,56.52267915347307,121.496655157219
1234,doe1235,1.6509028158955903,2.1407261275339473,2.496088566791982,1.5015463582037878,49.86549059673164,131.23308991750403,102.97620484962941,132.4379464453296,65.01250338288173,121.496655157219
1235,doe1236,1.9429058729435407,2.1407261275339473,2.496088566791982,1.5015463582037878,56.357300560354275,124.86646168133646,110.34333719517728,132.4379464453296,65.01250338288173,121.496655157219
1236,doe1237,1.6509028158955903,2.135111142880135,2.5698870196449772,1.5015463582037878,58.51283655282399,123.97959978952836,102.97620484962941,133.02300370862346,56.52267915347307,129.2986856182891
1237,doe1238,1.9429058729435407,2.135111142880135,2.5698870196449772,1.5015463582037878,65.2180939482684,117.40377029181705,110.34333719517728,133.02300370862346,56.52267915347307,129.2986856182891
1238,doe1239,1.6509028158955903,2.1407261275339473,2.5698870196449772,1.5015463582037878,49.86549059673164,123.97959978952836,102.97620484962941,132.2412536833573,65.01250338288173,129.2986856182891
1239,doe1240,1.9429058729435407,2.1407261275339473,2.5698870196449772,1.5015463582037878,56.357300560354275,117.40377029181705,110.34333719517728,132.2412536833573,65.01250338288173,129.2986856182891
1240,doe1241,1.6509028158955903,2.135111142880135,2.496088566791982,1.248357816361202,58.51283655282399,131.23308991750403,94.67812434527413,131.52228596534107,51.34882676241248,129.90782870880443
1241,doe1242,1.9429058729435407,2.135111142880135,2.496088566791982,1.248357816361202,65.2180939482684,124.86646168133646,102.00276499891152,131.52228596534107,51.34882676241248,129.90782870880443
1242,doe1243,1.6509028158955903,2.1407261275339473,2.496088566791982,1.248357816361202,49.86549059673164,131.23308991750403,94.67812434527413,132.4379464453296,59.27292848627468,129.90782870880443
1243,doe1244,1.9429058729435407,2.1407261275339473,2.496088566791982,1.248357816361202,56.357300560354275,124.86646168133646,102.00276499891152,132.4379464453296,59.27292848627468,129.90782870880443
1244,doe1245,1.6509028158955903,2.135111142880135,2.5698870196449772,1.248357816361202,58.51283655282399,123.97959978952836,94.67812434527413,133.02300370862346,51.34882676241248,137.68806173297742
1245,doe1246,1.9429058729435407,2.135111142880135,2.5698870196449772,1.248357816361202,65.2180939482684,117.40377029181705,102.00276499891152,133.02300370862346,51.34882676241248,137.68806173297742
1246,doe1247,1.6509028158955903,2.1407261275339473,2.5698870196449772,1.248357816361202,49.86549059673164,123.97959978952836,94.67812434527413,132.2412536833573,59.27292848627468,137.68806173297742
1247,doe1248,1.9429058729435407,2.1407261275339473,2.5698870196449772,1.248357816361202,56.357300560354275,117.40377029181705,102.00276499891152,132.2412536833573,59.27292848627468,137.68806173297742
1248,doe1249,2.1058689879862285,2.566772586568401,2.496088566791982,1.5015463582037878,88.4454061158451,147.52176022477008,90.48811904869139,107.44794036977332,68.43659554492679,121.496655157219
1249,doe1250,2.3491736193062045,2.566772586568401,2.496088566791982,1.5015463582037878,90.09804972818009,140.51037786011037,97.71954443918442,107.44794036977332,68.43659554492679,121.496655157219
1250,doe1251,2.1058689879862285,2.579405500269163,2.496088566791982,1.5015463582037878,84.37804926621342,147.52176022477008,90.48811904869139,107.7350357078089,75.05569044854123,121.496655157219
1251,doe1252,2.3491736193062045,2.579405500269163,2.496088566791982,1.5015463582037878,85.24631078686463,140.51037786011037,97.71954443918442,107.7350357078089,75.05569044854123,121.496655157219
1252,doe1253,2.1058689879862285,2.566772586568401,2.5698870196449772,1.5015463582037878,88.4454061158451,139.92836005015292,90.48811904869139,108.74498348020728,68.43659554492679,129.2986856182891
1253,doe1254,2.3491736193062045,2.566772586568401,2.5698870196449772,1.5015463582037878,90.09804972818009,132.82785630887844,97.71954443918442,108.74498348020728,68.43659554492679,129.2986856182891
1254,doe1255,2.1058689879862285,2.579405500269163,2.5698870196449772,1.5015463582037878,84.37804926621342,139.92836005015292,90.48811904869139,107.93800492111133,75.05569044854123,129.2986856182891
1255,doe1256,2.3491736193062045,2.579405500269163,2.5698870196449772,1.5015463582037878,85.24631078686463,132.82785630887844,97.71954443918442,107.93800492111133,75.05569044854123,129.2986856182891
1256,doe1257,2.1058689879862285,2.566772586568401,2.496088566791982,1.248357816361202,88.4454061158451,147.52176022477008,82.2381952632973,107.44794036977332,66.35347008281765,129.90782870880443
1257,doe1258,2.3491736193062045,2.566772586568401,2.496088566791982,1.248357816361202,90.09804972818009,140.51037786011037,89.42747120104049,107.44794036977332,66.35347008281765,129.90782870880443
1258,doe1259,2.1058689879862285,2.579405500269163,2.496088566791982,1.248357816361202,84.37804926621342,147.52176022477008,82.2381952632973,107.7350357078089,72.31379627645387,129.90782870880443
1259,doe1260,2.3491736193062045,2.579405500269163,2.496088566791982,1.248357816361202,85.24631078686463,140.51037786011037,89.42747120104049,107.7350357078089,72.31379627645387,129.90782870880443
1260,doe1261,2.1058689879862285,2.566772586568401,2.5698870196449772,1.248357816361202,88.4454061158451,139.92836005015292,82.2381952632973,108.74498348020728,66.35347008281765,137.68806173297742
1261,doe1262,2.3491736193062045,2.566772586568401,2.5698870196449772,1.248357816361202,90.09804972818009,132.82785630887844,89.42747120104049,108.74498348020728,66.35347008281765,137.68806173297742
1262,doe1263,2.1058689879862285,2.579405500269163,2.5698870196449772,1.248357816361202,84.37804926621342,139.92836005015292,82.2381952632973,107.93800492111133,72.31379627645387,137.68806173297742
1263,doe1264,2.3491736193062045,2.579405500269163,2.5698870196449772,1.248357816361202,85.24631078686463,132.82785630887844,89.42747120104049,107.93800492111133,72.31379627645387,137.68806173297742
1264,doe1265,1.6509028158955903,2.566772586568401,2.496088566791982,1.5015463582037878,69.3707872284943,131.23308991750403,102.97620484962941,107.44794036977332,68.43659554492679,121.496655157219
1265,doe1266,1.9429058729435407,2.566772586568401,2.496088566791982,1.5015463582037878,74.13641621749464,124.86646168133646,110.34333719517728,107.44794036977332,68.43659554492679,121.496655157219
1266,doe1267,1.6509028158955903,2.579405500269163,2.496088566791982,1.5015463582037878,63.156186891494656,131.23308991750403,102.97620484962941,107.7350357078089,75.05569044854123,121.496655157219
1267,doe1268,1.9429058729435407,2.579405500269163,2.496088566791982,1.5015463582037878,67.46047326248276,124.86646168133646,110.34333719517728,107.7350357078089,75.05569044854123,121.496655157219
1268,doe1269,1.6509028158955903,2.566772586568401,2.5698870196449772,1.5015463582037878,69.3707872284943,123.97959978952836,102.97620484962941,108.74498348020728,68.43659554492679,129.2986856182891
1269,doe1270,1.9429058729435407,2.566772586568401,2.5698870196449772,1.5015463582037878,74.13641621749464,117.40377029181705,110.34333719517728,108.74498348020728,68.43659554492679,129.2986856182891
1270,doe1271,1.6509028158955903,2.579405500269163,2.5698870196449772,1.5015463582037878,63.156186891494656,123.97959978952836,102.97620484962941,107.93800492111133,75.05569044854123,129.2986856182891
1271,doe1272,1.9429058729435407,2.579405500269163,2.5698870196449772,1.5015463582037878,67.46047326248276,117.40377029181705,110.34333719517728,107.93800492111133,75.05569044854123,129.2986856182891
1272,doe1273,1.6509028158955903,2.566772586568401,2.496088566791982,1.248357816361202,69.3707872284943,131.23308991750403,94.67812434527413,107.44794036977332,66.35347008281765,129.90782870880443
1273,doe1274,1.9429058729435407,2.566772586568401,2.496088566791982,1.248357816361202,74.13641621749464,124.86646168133646,102.00276499891152,107.44794036977332,66.35347008281765,129.90782870880443
1274,doe1275,1.6509028158955903,2.579405500269163,2.496088566791982,1.248357816361202,63.156186891494656,131.23308991750403,94.67812434527413,107.7350357078089,72.31379627645387,129.90782870880443
1275,doe1276,1.9429058729435407,2.579405500269163,2.496088566791982,1.248357816361202,67.46047326248276,124.86646168133646,102.00276499891152,107.7350357078089,72.31379627645387,129.90782870880443
1276,doe1277,1.6509028158955903,2.566772586568401,2.5698870196449772,1.248357816361202,69.3707872284943,123.97959978952836,94.67812434527413,108.74498348020728,66.35347008281765,137.68806173297742
1277,doe1278,1.9429058729435407,2.566772586568401,2.5698870196449772,1.248357816361202,74.13641621749464,117.40377029181705,102.00276499891152,108.74498348020728,66.35347008281765,137.68806173297742
1278,doe1279,1.6509028158955903,2.579405500269163,2.5698870196449772,1.248357816361202,63.156186891494656,123.97959978952836,94.67812434527413,107.93800492111133,72.31379627645387,137.68806173297742
1279,doe1280,1.9429058729435407,2.579405500269163,2.5698870196449772,1.248357816361202,67.46047326248276,117.40377029181705,102.00276499891152,107.93800492111133,72.31379627645387,137.68806173297742
1280,doe1281,1.910228516646835,2.135111142880135,2.0012510674572863,2.00849387600537,119.8059369773664,78.7364282865979,89.05893702623179,161.32203747330976,68.27974746256326,117.45758509997515
1281,doe1282,2.171873046745755,2.135111142880135,2.0012510674572863,2.00849387600537,118.4297536325179,79.62366781620997,95.26149705484683,161.32203747330976,68.27974746256326,117.45758509997515
1282,doe1283,1.910228516646835,2.1407261275339473,2.0012510674572863,2.00849387600537,114.2231189884362,78.7364282865979,89.05893702623179,163.53962776006585,74.42057726703912,117.45758509997515
1283,doe1284,2.171873046745755,2.1407261275339473,2.0012510674572863,2.00849387600537,111.86449958097677,79.62366781620997,95.26149705484683,163.53962776006585,74.42057726703912,117.45758509997515
1284,doe1285,1.910228516646835,2.135111142880135,2.081804112586178,2.00849387600537,119.8059369773664,73.15730810884807,89.05893702623179,163.83048859310523,68.27974746256326,124.28076040941879
1285,doe1286,2.171873046745755,2.135111142880135,2.081804112586178,2.00849387600537,118.4297536325179,73.03283024676017,95.26149705484683,163.83048859310523,68.27974746256326,124.28076040941879
1286,doe1287,1.910228516646835,2.1407261275339473,2.081804112586178,2.00849387600537,114.2231189884362,73.15730810884807,89.05893702623179,160.9047021679205,74.42057726703912,124.28076040941879
1287,doe1288,2.171873046745755,2.1407261275339473,2.081804112586178,2.00849387600537,111.86449958097677,73.03283024676017,95.26149705484683,160.9047021679205,74.42057726703912,124.28076040941879
1288,doe1289,1.910228516646835,2.135111142880135,2.0012510674572863,1.8367773467312885,119.8059369773664,78.7364282865979,82.55310045593316,161.32203747330976,67.83367118537039,120.57390183240537
1289,doe1290,2.171873046745755,2.135111142880135,2.0012510674572863,1.8367773467312885,118.4297536325179,79.62366781620997,88.38132379005607,161.32203747330976,67.83367118537039,120.57390183240537
1290,doe1291,1.910228516646835,2.1407261275339473,2.0012510674572863,1.8367773467312885,114.2231189884362,78.7364282865979,82.55310045593316,163.53962776006585,72.86770131115968,120.57390183240537
1291,doe1292,2.171873046745755,2.1407261275339473,2.0012510674572863,1.8367773467312885,111.86449958097677,79.62366781620997,88.38132379005607,163.53962776006585,72.86770131115968,120.57390183240537
1292,doe1293,1.910228516646835,2.135111142880135,2.081804112586178,1.8367773467312885,119.8059369773664,73.15730810884807,82.55310045593316,163.83048859310523,67.83367118537039,126.2069989187219
1293,doe1294,2.171873046745755,2.135111142880135,2.081804112586178,1.8367773467312885,118.4297536325179,73.03283024676017,88.38132379005607,163.83048859310523,67.83367118537039,126.2069989187219
1294,doe1295,1.910228516646835,2.1407261275339473,2.081804112586178,1.8367773467312885,114.2231189884362,73.15730810884807,82.55310045593316,160.9047021679205,72.86770131115968,126.2069989187219
1295,doe1296,2.171873046745755,2.1407261275339473,2.081804112586178,1.8367773467312885,111.86449958097677,73.03283024676017,88.38132379005607,160.9047021679205,72.86770131115968,126.2069989187219
1296,doe1297,1.348400738884482,2.135111142880135,2.0012510674572863,2.00849387600537,128.28614416148454,65.00859116301386,124.33700876191632,161.32203747330976,68.27974746256326,117.45758509997515
1297,doe1298,1.687974666006952,2.135111142880135,2.0012510674572863,2.00849387600537,122.93103691131194,69.47910039424207,126.62969180170312,161.32203747330976,68.27974746256326,117.45758509997515
1298,doe1299,1.348400738884482,2.1407261275339473,2.0012510674572863,2.00849387600537,119.25993335637932,65.00859116301386,124.33700876191632,163.53962776006585,74.42057726703912,117.45758509997515
1299,doe1300,1.687974666006952,2.1407261275339473,2.0012510674572863,2.00849387600537,113.81675943582292,69.47910039424207,126.62969180170312,163.53962776006585,74.42057726703912,117.45758509997515
1300,doe1301,1.348400738884482,2.135111142880135,2.081804112586178,2.00849387600537,128.28614416148454,55.94245662151029,124.33700876191632,163.83048859310523,68.27974746256326,124.28076040941879
1301,doe1302,1.687974666006952,2.135111142880135,2.081804112586178,2.00849387600537,122.93103691131194,60.17426912596393,126.62969180170312,163.83048859310523,68.27974746256326,124.28076040941879
1302,doe1303,1.348400738884482,2.1407261275339473,2.081804112586178,2.00849387600537,119.25993335637932,55.94245662151029,124.33700876191632,160.9047021679205,74.42057726703912,124.28076040941879
1303,doe1304,1.687974666006952,2.1407261275339473,2.081804112586178,2.00849387600537,113.81675943582292,60.17426912596393,126.62969180170312,160.9047021679205,74.42057726703912,124.28076040941879
1304,doe1305,1.348400738884482,2.135111142880135,2.0012510674572863,1.8367773467312885,128.28614416148454,65.00859116301386,117.65410106747254,161.32203747330976,67.83367118537039,120.57390183240537
1305,doe1306,1.687974666006952,2.135111142880135,2.0012510674572863,1.8367773467312885,122.93103691131194,69.47910039424207,119.44201094329041,161.32203747330976,67.83367118537039,120.57390183240537
1306,doe1307,1.348400738884482,2.1407261275339473,2.0012510674572863,1.8367773467312885,119.25993335637932,65.00859116301386,117.65410106747254,163.53962776006585,72.86770131115968,120.57390183240537
